timestamp,target,destination_ip,hop_number,ip_address,rtt1_ms,rtt2_ms,rtt3_ms
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,12,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,13,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,14,62.40.124.43,50.793,50.646,50.799
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,15,62.217.100.72,60.181,67.274,60.093
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,16,62.217.96.169,61.542,61.812,61.845
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,17,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,18,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,19,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,20,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,21,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,22,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,23,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,24,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,25,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,26,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,27,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,28,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,29,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.ntua.gr,147.102.224.101,30,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,1,192.168.25.1,1.115,1.043,0.966
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,2,139.222.0.1,10.460,4.437,7.243
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,3,10.0.0.1,20.040,16.867,23.014
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,4,193.62.92.125,1.408,1.355,1.301
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,5,10.11.1.0,1.440,1.582,1.498
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,6,146.97.141.116,4.212,4.814,4.747
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,7,146.97.38.49,4.795,4.625,4.549
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,8,146.97.33.61,4.667,4.539,4.602
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,9,146.97.35.194,4.776,4.800,4.712
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,10,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,11,62.115.142.244,6.634,6.988,8.370
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,12,62.115.139.142,5.008,5.007,5.300
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,13,62.115.133.239,11.557,12.454,11.405
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,14,62.115.138.227,25.249,26.030,21.561
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,15,62.115.139.204,158.430,158.325,156.912
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,16,62.115.138.201,236.372,248.339,248.750
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,17,62.115.140.25,224.506,226.681,
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,18,213.248.82.234,237.892,226.422,225.013
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,19,213.248.82.234,258.133,231.073,
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,20,211.125.114.65,243.958,253.822,243.979
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,21,211.125.114.70,244.914,265.861,319.263
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,22,211.125.119.102,244.230,256.093,245.022
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,23,103.14.13.3,245.219,254.457,
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,24,103.14.13.3,246.477,249.726,
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,25,103.14.13.3,266.505,,
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,26,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,27,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,28,*,,,
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,29,62.115.140.25,336.001,,
Wed 15 Apr 16:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,30,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,1,192.168.25.1,0.469,0.415,0.357
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,2,139.222.0.1,4.178,10.099,6.952
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,3,10.0.0.1,9.643,12.834,24.025
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,4,193.62.92.125,1.770,1.721,1.677
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,5,10.11.1.0,1.683,1.638,1.562
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,6,146.97.141.116,4.341,4.216,4.158
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,7,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,8,146.97.33.61,4.748,4.661,4.825
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,9,72.14.205.74,4.561,4.699,4.693
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,10,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,11,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,12,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,13,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,14,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,15,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,16,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,17,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,18,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,19,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,20,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,21,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,22,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,23,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,24,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,25,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,26,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,27,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,28,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,29,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.washington.edu,34.82.219.4,30,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,1,192.168.25.1,0.860,0.780,0.723
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,2,139.222.0.1,10.919,7.966,13.763
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,3,10.0.0.1,4.650,7.406,
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,4,193.62.92.125,1.267,1.213,1.425
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,5,10.11.1.0,1.672,1.606,1.549
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,6,146.97.141.116,4.266,4.458,4.396
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,7,146.97.38.49,4.701,4.601,4.532
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,8,146.97.33.61,6.630,6.284,5.223
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,9,146.97.35.194,5.301,4.908,4.701
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,10,62.115.175.106,4.796,,
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,11,130.117.15.20,5.418,5.374,5.287
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,12,154.54.74.141,6.410,6.165,6.374
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,13,154.54.75.150,5.465,5.492,5.675
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,14,154.54.95.101,74.848,74.294,74.589
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,15,154.54.30.121,79.260,79.210,
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,16,154.54.169.178,95.605,96.931,94.216
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,17,154.54.40.110,111.695,102.350,102.338
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,18,154.54.40.249,112.251,112.178,112.531
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,19,154.54.165.26,138.061,133.896,133.829
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,20,154.54.166.70,133.232,133.710,133.656
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,21,154.54.44.86,139.788,141.003,140.467
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,22,154.54.27.118,138.982,138.853,139.187
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,23,154.54.86.41,136.805,136.981,136.867
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,24,38.104.84.15,143.306,155.650,155.483
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,25,104.171.226.68,142.916,142.960,142.881
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,26,172.80.0.167,142.502,142.405,142.286
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,27,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,28,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,29,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.bijt.net,104.167.84.47,30,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,1,192.168.25.1,0.617,0.525,0.516
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,2,139.222.0.1,5.255,7.120,15.968
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,3,10.0.0.1,5.047,6.910,10.057
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,4,193.62.92.125,1.516,4.752,4.692
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,5,10.11.1.0,4.626,4.570,4.514
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,6,146.97.141.116,4.527,4.322,4.260
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,7,146.97.38.49,4.981,4.756,4.780
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,8,146.97.33.5,5.537,5.465,5.394
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,9,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,10,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,11,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,12,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,13,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,14,62.40.124.43,52.639,50.566,50.990
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,15,62.217.100.72,60.047,60.114,60.565
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,16,62.217.96.169,61.390,61.673,61.598
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,17,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,18,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,19,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,20,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,21,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,22,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,23,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,24,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,25,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,26,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,27,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,28,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,29,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.ntua.gr,147.102.224.101,30,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,1,192.168.25.1,1.312,1.229,1.171
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,2,139.222.0.1,10.790,4.812,7.574
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,3,10.0.0.1,7.589,4.635,10.508
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,4,193.62.92.125,1.949,1.893,1.836
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,5,10.11.1.0,1.825,1.767,1.713
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,6,146.97.141.116,4.506,4.886,4.815
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,7,146.97.38.49,5.016,4.948,4.859
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,8,146.97.33.61,4.935,4.857,4.799
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,9,146.97.35.194,4.740,5.110,5.039
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,10,62.115.175.106,4.803,5.204,5.138
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,11,62.115.142.244,7.795,6.776,6.708
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,12,62.115.139.142,5.314,5.263,5.401
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,13,62.115.135.25,12.343,12.296,12.239
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,14,62.115.136.235,23.289,23.219,26.339
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,15,62.115.142.207,157.432,162.288,160.220
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,16,62.115.142.37,226.730,225.492,225.419
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,17,62.115.140.25,236.028,233.158,225.822
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,18,213.248.82.234,237.666,231.759,237.783
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,19,62.115.140.30,237.847,227.029,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,20,211.125.114.65,256.330,245.090,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,21,211.125.114.74,250.108,249.906,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,22,211.125.119.102,244.953,249.888,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,23,211.125.114.74,250.174,246.245,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,24,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,25,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,26,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,27,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,28,62.115.136.3,335.126,,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,29,*,,,
Wed 15 Apr 20:00:02 BST 2026,www.harenet.ad.jp,211.125.120.152,30,213.248.82.234,346.708,,
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,1,192.168.25.1,1.044,0.991,0.951
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,2,139.222.0.1,13.317,10.329,16.240
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,3,10.0.0.1,4.306,7.211,10.197
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,4,193.62.92.125,1.568,1.531,1.495
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,5,10.11.1.0,1.724,1.684,1.645
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,6,146.97.141.116,4.472,4.779,4.732
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,7,146.97.38.49,5.149,5.586,5.533
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,8,146.97.33.5,5.260,5.137,5.124
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,9,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,10,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,11,62.40.125.18,78.698,78.432,78.388
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,12,163.253.1.116,147.262,147.166,147.127
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,13,163.253.1.3,147.002,146.944,148.029
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,14,163.253.1.139,147.546,147.827,147.755
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,15,163.253.2.17,147.739,148.123,148.080
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,16,163.253.2.74,148.084,147.643,147.597
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,17,163.253.1.245,147.345,148.704,148.030
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,18,163.253.1.242,147.119,147.073,147.938
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,19,163.253.1.171,148.720,148.689,148.687
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,20,163.253.1.157,145.941,148.579,148.500
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,21,64.57.28.54,145.334,145.303,145.095
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,22,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,23,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,24,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,25,128.95.0.66,147.435,147.979,149.168
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,26,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,27,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,28,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,29,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.washington.edu,128.208.60.208,30,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,1,192.168.25.1,1.383,1.297,1.206
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,2,139.222.0.1,5.035,7.061,9.829
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,3,10.0.0.1,4.702,7.849,10.987
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,4,193.62.92.125,1.375,1.557,1.489
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,5,10.11.1.0,1.607,1.471,1.406
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,6,146.97.141.116,4.356,4.471,4.325
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,7,146.97.38.49,4.397,4.818,4.748
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,8,146.97.33.61,4.694,4.552,4.485
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,9,146.97.35.194,4.760,4.815,4.798
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,10,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,11,130.117.15.20,5.300,5.351,5.322
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,12,154.54.74.141,6.764,6.392,7.220
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,13,154.54.75.150,5.843,5.728,5.558
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,14,154.54.167.69,74.864,74.860,74.806
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,15,154.54.170.69,78.984,79.689,
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,16,154.54.172.170,92.703,95.753,95.831
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,17,154.54.40.110,314.159,419.526,313.634
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,18,154.54.40.249,112.211,112.275,112.228
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,19,154.54.165.30,133.963,133.906,134.249
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,20,154.54.166.70,133.119,133.027,133.103
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,21,154.54.44.86,139.228,139.407,139.330
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,22,154.54.27.118,140.067,139.534,139.482
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,23,154.54.86.41,136.864,136.834,136.558
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,24,38.104.84.15,143.193,142.896,142.850
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,25,104.171.226.68,143.007,142.849,143.157
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,26,172.80.0.167,142.163,142.317,142.374
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,27,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,28,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,29,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.bijt.net,104.167.84.47,30,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,1,192.168.25.1,1.044,0.930,0.856
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,2,139.222.0.1,4.526,7.201,10.406
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,3,10.0.0.1,4.331,7.095,10.201
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,4,193.62.92.125,1.426,1.619,1.555
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,5,10.11.1.0,1.750,1.685,1.530
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,6,146.97.141.116,4.292,4.893,4.824
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,7,146.97.38.49,5.497,4.876,4.583
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,8,146.97.33.5,5.234,5.868,5.801
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,9,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,10,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,11,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,12,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,13,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,14,62.40.124.43,50.599,50.818,51.951
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,15,62.217.100.72,60.669,59.991,59.952
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,16,62.217.96.169,61.345,61.251,61.315
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,17,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,18,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,19,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,20,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,21,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,22,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,23,*,,,
Thu 16 Apr 06:00:02 BST 2026,www.ntua.gr,147.102.224.101,24,*,,,
